"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
110,1519,656,3220,2890,747,1379,1828,661,3528,2206,643,2117,3126,1588,881,416,2185,1306,402,241,3079,2935,2720,2328,764,3042,1340,3596,3222,2742,2807,574,2085,618,3427
1489,2105,2045,302,769,1026,2096,3297,3048,2898,2745,2768,2948,1797,2896,3454,2743,1574,960,1095,1376,2841,1733,497,2660,2408,1515,2143,736,1628,982,434,1531,749,2138,3593
3356,1235,3519,1149,878,2738,770,2127,87,2180,3021,3471,469,2490,1220,2651,2849,231,536,365,1366,2449,382,2653,2251,3467,746,118,933,1502,554,23,837,418,540,1125
2627,3009,1605,781,2519,2317,1492,2602,1090,581,3304,2,3192,553,1208,3444,686,1621,2417,2430,3389,107,460,184,3150,3578,3408,123,994,3312,3083,2051,1012,119,404,1871
2397,3398,2288,3053,1727,2772,1256,845,2677,976,741,2267,1764,1985,3470,528,795,2783,2322,768,265,134,2089,2705,478,2458,2957,1024,262,2932,2210,1915,806,1307,717,1264
653,2814,3015,1217,3234,658,3171,2255,2631,968,1300,1532,2294,3502,2371,1328,2422,2672,2480,2456,692,2300,1667,2799,432,2270,1363,2790,1500,1864,592,2208,2469,2492,1750,2305
2314,599,2766,2997,3558,244,1360,175,3350,1346,1606,2640,704,2101,1397,161,1093,1611,3402,1652,2037,1491,2476,1009,3325,307,2654,3013,3218,1301,2765,1986,3037,2546,333,1932
3237,1480,1051,2256,2428,422,248,2903,3299,2133,3588,2981,1977,3592,3090,491,2794,3606,1187,3201,2730,2305,438,3067,1962,1539,823,3149,2287,2625,1171,1411,2270,2282,803,1298
888,24,33,1564,2703,3539,2478,3353,1711,1968,319,2150,2690,1311,901,3382,3050,3377,2551,2290,1418,706,3260,1662,385,3312,1853,623,119,3611,3085,3147,190,1559,460,2802
822,158,35,1402,1885,2297,250,2364,1753,3155,36,500,2813,839,3270,1479,3189,2151,2004,1765,939,662,2719,3117,1016,85,379,1833,946,1403,2323,3157,435,3233,564,82
1553,300,1950,1161,2696,1595,1323,2078,2346,470,1538,3255,31,2542,1552,1777,2436,3224,1949,2473,2154,3561,3038,390,235,142,2275,3310,3526,1665,1637,614,2441,3492,395,3469
1979,2989,2572,45,288,1049,1720,2261,3430,1688,1743,1592,1224,3283,787,2166,2354,182,95,1703,3501,19,2039,1395,3066,368,1704,1887,2571,1269,1312,1481,3331,2846,2204,354
3305,2827,2517,226,2811,2528,2426,806,289,1287,2775,1470,2089,2957,3022,232,2796,2734,388,2210,727,3601,1985,1731,3121,528,740,768,1348,3142,928,1103,8,2458,1736,3427
1662,3092,2013,3085,753,268,3382,3260,1130,3580,2852,1807,3353,1601,987,1279,706,1919,33,3104,901,319,1834,682,2520,2802,1295,1523,1448,1971,1784,888,194,2879,1806,385
210,2531,1192,2929,3034,477,25,3424,3365,1829,2887,2016,1561,1725,2809,1285,2699,2941,2525,2203,1367,2110,1212,1737,2830,3512,2760,3438,3096,3005,2639,2882,1865,1953,1263,2439
3402,704,599,1009,2314,161,3003,1986,3341,1346,175,333,3428,2997,2476,244,1063,3013,2580,1397,2788,1284,2766,886,2654,3558,3325,3062,2246,1093,1360,1252,2337,2326,2640,2741
719,2386,885,1196,191,679,1243,1554,3376,1638,3482,3406,1173,2009,1752,983,3487,113,1630,3457,1808,893,1549,314,2987,2470,2500,2510,2347,784,3266,188,3131,1344,1937,1148
2249,447,2876,252,3187,777,1701,3530,1694,327,3559,1788,374,759,575,2559,2837,391,1333,1835,1399,3,2129,817,2611,2044,742,2711,2986,230,449,2729,3002,1438,21,835
33,3260,888,1662,901,3382,3085,3092,3343,1711,2802,319,3348,1564,706,3539,1279,623,2013,268,1311,24,1807,1853,2852,2703,385,2879,3377,905,753,2478,1499,1523,2150,1295
733,3569,608,1005,1477,1229,3249,3259,3011,3240,1357,1383,1123,1732,1364,2999,913,3463,3282,1556,3125,1718,1787,1898,1335,1056,1014,3315,1351,3231,762,3523,84,3392,94,1006
1695,2548,2746,2348,2756,708,216,2558,2985,2835,2366,3246,1859,557,1198,1873,310,3271,2858,3405,3486,738,321,2067,3196,1353,2609,1998,1439,532,2754,1371,975,1276,3602,3277
2127,3337,878,3519,3471,1149,2180,536,1235,1220,770,2251,2449,2738,3021,1366,2651,23,87,118,2849,540,2490,933,925,469,1125,365,837,2653,3262,231,2444,1502,1401,1325
189,2725,3016,2803,659,562,98,2158,2501,1110,3025,247,1657,3459,632,44,509,898,1113,1083,2056,1450,1132,900,481,61,2215,1209,1390,2028,2539,1203,2085,1052,1928,2213
2781,605,13,2862,2139,2713,34,3481,1191,2409,1843,2721,3333,2370,1272,187,3411,504,2554,1031,2104,1542,853,1912,2318,1921,1454,3512,3005,2299,1150,74,3082,1263,1183,1865
147,707,50,1247,299,843,2740,2142,428,1579,440,1316,2335,1565,1858,1933,2507,922,2451,482,910,3158,2202,820,2506,705,3269,2911,1982,245,3431,851,1013,1221,380,1709
1171,956,3026,2692,305,594,1187,3201,150,1060,2108,1864,1977,1427,2148,1989,1500,2492,248,2730,2903,2305,722,1194,2943,1624,1532,568,474,2672,1632,3237,2422,1610,2799,136
1236,222,1878,1590,512,1423,3293,604,3180,17,2967,1659,2394,801,2308,680,1400,2934,2591,2238,3508,702,1576,3498,846,716,335,2178,2226,975,2429,2532,532,3318,2035,96
1280,1429,3545,1469,606,9,151,1886,3556,1416,2606,3129,2076,2082,193,3490,2789,2069,2567,966,3477,2229,1268,861,2636,919,106,334,2285,797,2662,1983,1863,887,258,1520
1033,3174,854,2840,3215,625,1496,73,1516,2460,2860,2691,2532,3456,1596,2437,1540,353,2591,96,2900,2080,2238,2977,2339,472,1686,1555,1976,164,3134,2394,2276,1334,3028,3508
3524,771,2707,152,3584,814,884,624,639,1442,2258,2465,1292,103,2126,2962,1782,3301,392,2522,2278,1844,3097,3033,3505,2236,3135,3442,2698,1441,2079,2149,2854,3551,2777,423
3034,1212,2929,1737,2809,1285,1829,3349,341,2887,2882,1263,2531,477,1634,2830,3005,1847,210,1725,238,60,1192,1284,3512,2580,504,2941,1921,2760,3424,2741,2721,1839,2016,1252
2004,2323,558,3478,234,842,939,2813,1536,225,1911,3420,250,2159,1765,2253,1771,3029,839,822,435,1897,2364,281,1227,1824,488,2446,3458,1354,158,3000,3316,662,2604,417
1404,351,2298,1884,899,2136,1372,2071,2169,109,2392,1961,2141,2097,3228,1097,1166,2311,2389,2765,1958,1600,1485,1168,1603,1068,1035,3370,723,1801,2037,2673,2340,2200,1882,3183
2443,1666,3552,2979,3041,3179,1866,619,1339,3585,3318,1381,174,1992,794,2655,2283,3498,2178,847,535,2878,2331,2308,846,2091,3180,18,2135,335,141,17,3164,2429,3272,1878
1206,224,360,2855,2011,2418,3018,2676,286,2821,1780,687,463,219,2909,3603,699,2329,1814,2685,1257,1043,3115,2752,2649,3199,2549,880,1664,370,1747,1231,1880,3474,2002,3416
2340,1166,1961,723,1214,485,1600,1830,2311,899,2332,1015,1215,2071,2136,3183,3216,1785,1652,940,2765,2940,1248,2392,1035,1916,1404,2961,3367,3388,2945,1491,153,2141,915,1884
1457,157,514,1080,1007,1776,857,616,1152,2282,2824,712,3537,1539,1610,1197,348,2234,1056,1903,2625,1787,568,3069,767,3592,3292,2782,2774,2730,94,2568,2133,3523,1427,1135
2988,1108,282,3573,2049,2797,2171,585,3453,1734,270,1388,2052,2644,344,3168,918,1232,892,1943,293,2806,2284,3170,2541,2405,597,3070,2565,2053,2524,104,318,3594,1288,1629
3188,3381,3570,3581,2914,1133,2658,2289,1683,525,2603,2757,2875,3599,1904,2498,815,810,2046,3516,3308,1297,3059,3132,973,492,611,572,804,2471,1201,1699,872,3554,93,3447
329,1929,125,2885,221,3509,2157,2129,2367,2901,742,2362,212,449,21,3530,76,2540,374,2786,3327,607,2837,1431,1333,447,2826,3334,1137,777,2986,1694,871,217,3075,227
1863,68,1723,797,2847,3167,861,1923,3202,966,2034,1680,1587,1741,2069,106,1158,1995,2177,2857,2789,1800,2271,2606,2082,465,1721,1319,2983,185,1886,1268,3130,1175,3175,3587
719,191,1549,1173,679,2009,885,1752,1937,1344,113,3351,1638,3106,2510,3482,2347,2431,2099,1196,1554,2735,1931,2470,2987,1078,1513,2092,2386,633,1808,1630,1685,401,3406,1988
385,1559,319,3611,2150,3539,706,2483,119,2703,2291,33,1523,3050,945,3382,2488,3343,1807,267,3085,460,957,1968,2430,3431,24,3353,888,2316,1448,3312,3269,1662,123,1564
673,2207,3108,2232,1953,2266,3204,3326,2110,165,3383,3438,2699,2733,2482,2095,2525,593,3284,1767,25,2016,579,2639,3096,3565,1192,2043,1561,721,2395,3445,210,2958,1463,2941
2342,1514,1612,3159,2259,2791,2943,199,458,1547,2260,2175,1624,1041,3407,2751,1632,1766,2108,2799,2148,2831,2456,1936,895,3138,3116,2184,1948,1570,2492,1722,722,592,3166,3020
1186,2061,1463,3404,2205,1237,1417,3565,178,306,1261,1099,579,30,2966,3445,3572,882,2043,967,3309,2733,2810,3284,2652,1086,2439,2838,2448,669,2482,480,1072,3096,2850,879
3570,3373,3188,2289,2603,1904,2914,2498,2875,3581,3132,492,1683,1133,2658,3308,2471,872,3599,973,525,3554,2046,1699,929,2757,1813,1781,2829,815,3059,866,810,1297,3595,511
3085,1662,33,3353,706,319,3348,1807,3260,888,3539,385,268,3092,3343,901,1523,3377,753,2013,1919,1448,1564,1711,2703,2150,2483,1279,2802,1559,3580,24,267,2852,3611,623
2266,2095,2482,1767,2232,2733,2043,2395,673,579,3378,3326,2958,178,3565,2652,3284,2207,1597,1953,523,1463,1894,3108,3438,3572,3445,2110,2031,1237,1186,2850,3096,2699,3024,3204
1436,375,1180,1803,573,3609,640,3073,1003,1748,2608,2801,848,1107,455,3113,921,1959,3031,63,1062,3184,202,685,1104,2128,1760,1810,772,167,601,3591,411,3101,2761,2075
3089,484,1955,2722,3181,1020,3295,999,3110,3242,3492,531,1689,75,2629,201,766,390,610,1867,2275,328,3547,2499,2621,1552,2870,2521,142,1994,1616,56,836,1378,2346,1325
3157,1902,650,1008,636,278,3117,1016,166,162,2214,3540,1479,3045,1124,1518,2233,3401,1753,36,2719,2533,379,786,325,2899,1715,2174,2455,2861,2404,1402,284,326,3145,3542
3319,2565,597,3451,908,1199,1629,1650,3594,1388,399,1101,1924,1232,918,1840,932,1361,2851,1317,2405,1714,2607,3170,2049,1330,2797,3313,2915,2060,1889,1558,270,2171,671,544
153,1785,2961,1015,3044,1370,1916,3548,485,3216,3290,1443,2995,2332,915,1214,471,58,891,2940,1248,1830,441,148,2619,1584,818,723,3370,1941,676,906,2026,2340,3257,3183
2051,1770,994,1208,2417,2602,2998,538,184,2435,3009,3192,1433,3055,937,3304,3408,2627,343,64,1189,781,2891,404,3578,3338,1426,1621,1492,2461,401,3444,424,1605,2712,2360
2239,1244,495,156,2189,627,2505,986,2864,2029,2173,3109,2265,1975,1697,1868,3086,2406,3286,1835,2729,2274,1710,309,3608,2970,1337,1474,1700,3276,3,65,1069,1398,711,1581
2503,2686,513,1413,16,1459,1103,1736,2353,3222,42,1706,3121,1340,574,542,2555,1432,388,3601,3427,740,664,1669,1067,661,3058,2974,881,1470,897,3126,241,1557,1348,3022
1351,3463,1179,1335,868,2547,357,1383,833,2493,3240,2060,3315,1460,1229,3125,544,2915,2592,913,796,2303,1005,1749,2561,1477,671,1361,1101,1732,1006,1541,3313,3354,3523,932
1522,1120,177,298,1917,358,1146,287,1625,1126,1350,3518,1277,3289,1253,283,3415,620,331,1870,3225,3564,1288,1025,2965,2400,675,2615,3261,260,2869,1267,735,726,2284,1761
1661,3256,2333,2310,1374,1338,2919,959,259,3163,1421,2032,426,3161,1708,1906,322,3586,2244,3065,2358,1411,734,236,2955,2960,378,3112,2384,2996,3043,1962,261,758,503,1164
1053,1672,2495,3560,367,701,2798,3432,1861,2352,2832,829,773,2574,454,3285,3598,1678,2000,2637,489,499,3536,1649,2380,2577,1509,1951,1794,1567,2718,88,3064,2320,137,1122
1419,1849,1006,2592,2401,420,941,116,3315,1718,796,3040,2198,3235,913,357,66,1349,3010,479,1142,544,518,1383,1351,3282,3313,389,1392,3249,1179,381,117,858,1005,1714
2377,1940,3012,1241,254,2925,526,3329,2881,2679,511,1145,249,2669,2829,2894,1856,1368,785,1494,849,464,204,724,1781,1156,872,1193,1484,1813,2917,2235,1327,492,2475,3479
741,1256,3053,3339,2677,1727,1985,3470,2397,2772,2267,768,528,845,2288,795,976,2957,2458,2089,2705,1764,134,2783,2210,1024,2322,806,1307,262,2775,928,717,265,1915,478
1128,732,1386,53,1343,2023,1077,69,2732,1675,725,1948,1655,1548,663,155,3020,2184,207,186,2871,1194,363,530,1075,3464,722,2421,1766,2175,2477,136,206,1692,3116,1632
2343,3135,2502,2698,1796,211,2854,255,2258,2777,2302,2856,2132,2126,1775,1782,930,3515,3274,3097,1233,3119,1036,3505,1488,754,2221,3584,3524,1341,2147,2055,884,2610,2481,1442
2899,284,2861,2214,3540,278,2533,1121,2174,636,2093,1008,295,2233,2450,1486,1518,3386,2736,3156,1016,2404,3145,549,3157,1447,2800,166,650,737,1178,379,1945,1902,311,325
3350,1009,704,3003,3428,1986,599,161,2580,2788,1063,2476,2314,1252,333,175,1284,886,3341,1346,244,1847,3013,1542,341,3062,74,3325,2326,2741,2997,1921,2246,1634,1093,3093
3004,2183,2315,2971,2379,3418,1541,3494,548,3195,3583,903,2018,1749,824,748,1029,1575,984,1460,671,2303,1739,3063,674,2607,52,551,1167,990,2726,2493,37,760,1317,1314
30,1417,2205,306,3380,2061,967,3309,1186,1237,2966,882,480,1463,2810,1261,1086,1099,3154,3565,2695,1444,178,3445,462,3572,1072,669,879,2448,2149,579,1619,2439,130,2838
2835,1198,3486,2754,393,1812,1873,2746,936,1092,3196,2226,2348,126,2366,1293,975,2035,2985,2980,3355,532,2877,27,2756,313,1353,1659,1400,183,1838,1695,1576,3271,529,2934
3487,314,893,1243,1554,1196,983,1148,1808,885,3421,2386,3266,3482,678,3131,3351,1478,2470,1851,679,124,122,719,1420,2936,113,1530,953,1151,3376,1793,205,1568,2009,1250
3138,2456,2260,592,199,1514,3502,3159,1570,114,2799,2342,2751,968,2300,2201,3379,1624,3166,1217,2672,2255,458,750,2259,2492,323,1612,1087,2943,895,658,432,2791,2828,2108
2891,538,2417,2712,3192,1621,2950,64,2602,1492,2051,2600,2627,1433,3389,1645,2893,1605,2642,3009,401,1208,2998,1255,1290,1770,373,3338,343,1815,994,3332,2099,2,3304,3055
2286,1010,2393,1273,1378,2617,2230,1759,2521,328,951,2140,621,1462,2629,1994,128,3242,1799,1827,1867,3295,1401,2722,730,201,3262,1689,925,1325,3089,949,1616,484,540,1131
3099,3419,296,2939,2345,372,3051,239,2188,3017,2494,3291,1030,2553,2066,1952,1728,3052,979,938,417,488,1070,3328,2634,233,752,1963,324,2622,2954,316,2243,281,436,3244
853,3481,2139,1865,2721,3512,2452,1031,2713,3005,2781,1725,2884,504,3333,3358,1367,1829,713,615,1263,276,1843,1150,2809,2862,34,3424,2531,605,1921,2086,2554,2929,13,2203
3531,131,1304,15,2208,3072,2361,3449,692,2480,412,2287,2908,2294,1274,133,1298,3149,2534,145,2631,3074,3171,105,2270,1667,2172,3606,2981,2434,3015,2413,1177,2794,1021,823
2075,1760,1497,3535,731,2624,10,1959,2753,1104,2593,361,772,2608,2445,1218,3575,1389,515,1543,2801,3609,1468,1424,2077,3555,3113,862,2778,3591,2375,1810,2844,1803,1239,172
1854,1811,43,651,1106,923,1837,2586,2643,3553,2327,2763,816,3296,697,2369,2398,2926,2709,855,657,2942,1116,2578,2002,964,1719,2307,1900,1531,1065,778,736,1563,2767,3199
3564,287,1917,726,3518,2615,1143,1870,358,3261,1522,1696,1482,620,1277,3393,340,926,1758,1054,1726,1350,2869,1761,298,1146,2562,1120,245,675,331,177,1709,380,2694,283
1510,563,1664,2130,2685,219,1653,2272,2247,1362,286,3018,3483,1826,370,2199,1814,1206,138,89,2687,1504,2755,3194,2674,144,3603,2855,463,224,1880,1927,108,793,1231,3369
1380,3506,387,2839,3028,1831,2820,164,1633,2321,2776,472,517,3489,1495,2956,353,812,2758,1686,569,1716,2691,400,1222,798,2784,2860,2339,2923,1935,330,2197,1501,625,3607
3494,1029,903,2379,2183,3403,674,2018,1575,52,2315,3004,1739,37,1167,3583,548,2971,1896,2726,1589,1749,984,1317,2607,1541,2582,1064,748,3195,90,671,580,824,1889,3063
2939,2066,3410,3017,2494,2345,417,3099,1952,2634,372,3052,316,488,2188,296,233,3291,3051,3458,1141,3029,239,2553,1728,1823,281,2622,436,324,181,1030,225,752,1963,3141
2446,3029,1771,3458,842,3478,3316,939,181,417,225,3366,435,813,488,316,2004,234,3429,631,3017,2066,839,250,281,2159,2323,558,3124,1141,1952,85,2813,2634,1536,1320
3131,1420,678,122,893,314,953,1808,205,1530,1148,3406,124,3144,1851,1684,1554,3487,2388,1724,1250,1202,2470,3482,1478,3266,1196,1081,3248,1243,1151,1793,681,885,46,983
2055,828,2512,1619,2048,2710,1036,1488,462,1072,1907,1820,1775,237,2224,2810,700,1993,2777,3505,669,2302,754,2966,1234,3495,2968,2695,3309,1258,2502,1751,1546,1004,2522,1417
1692,490,1437,864,2421,543,3473,1352,1643,877,3464,1548,2787,3491,789,1818,2871,1675,2846,2571,1073,206,2194,1321,663,3279,2338,1077,209,732,1537,1703,1386,1071,207,2550
1561,1725,2531,2203,210,1367,3349,276,1829,2639,25,1865,2929,1018,1192,2525,2452,3512,2809,721,3034,1355,477,593,713,3005,2699,853,2110,3411,3365,2016,2884,3204,2721,2887
2906,3185,1428,2252,2511,1809,3533,590,1881,1087,2575,946,1207,2828,323,638,82,1833,1447,1118,2866,3145,432,1750,2008,2201,3233,2151,500,114,311,451,750,2300,379,3189
2964,3049,1620,1240,873,135,143,2341,3095,2620,400,980,475,1028,3607,315,1888,1222,2038,2769,2544,1303,2163,3497,2088,1585,1495,1633,59,330,2923,3046,1604,909,1609,2956
1348,3601,1340,1736,3126,2935,232,8,3121,2686,661,1828,727,1470,3222,2503,1306,110,1287,2528,513,3391,3142,388,1103,2152,881,3220,2117,1519,574,2796,289,16,2807,3335
1986,2580,3402,1252,3003,2788,1009,1847,704,1542,886,1284,3350,1921,1063,341,2476,74,599,1843,161,1263,187,333,1212,175,2741,1634,2326,3093,504,2314,2318,3062,1737,3325
1174,435,3316,715,631,85,1771,813,301,1403,839,1526,2446,3136,1320,939,1973,3155,3420,181,564,3478,2843,3124,3270,3039,2557,250,99,158,3458,2585,1745,35,2004,2213
45,19,2989,2166,787,3346,1743,1688,3331,288,1049,1704,3283,1979,2572,3066,2039,182,1449,2560,1720,354,1592,2261,1312,1269,2889,1224,3501,2396,2354,1887,197,1703,368,1598
820,945,3269,2316,1858,2291,440,2488,957,1221,2142,1559,2911,123,299,3611,482,2483,107,2650,2430,1933,147,119,267,1012,50,3377,2335,385,553,851,2150,3359,1982,1523
367,3598,499,2637,1053,773,829,3395,2920,137,2718,2798,701,1951,3081,802,1672,2000,1678,3560,1794,1671,2495,1371,2858,1895,683,2574,489,1088,2832,321,2626,3273,2352,1648
2033,3287,547,1177,2022,2545,867,3160,2518,105,2172,1577,2701,3496,1422,1274,2680,3032,1651,415,2489,192,2982,2434,412,710,2241,145,3449,2633,2817,1819,2062,2581,826,131
2529,1635,503,1138,349,819,834,2892,3112,734,2059,3605,2990,445,322,1654,29,648,996,208,2021,403,2918,2032,3065,2996,959,1693,2462,97,1044,2237,2527,1374,1821,783
3122,427,1091,431,2684,1305,77,2423,1487,1978,1685,1988,2516,534,3054,487,2922,1931,1205,2376,1513,852,2125,1082,1326,3219,2569,2347,1817,2735,1793,2485,1674,2433,424,1344
2094,546,2222,3480,2664,1745,1823,3510,3268,3124,2557,271,3141,1141,1644,1320,1038,1969,233,2634,99,1526,3250,1083,3098,2539,2910,181,813,2536,436,61,2219,631,316,1139
196,1238,510,1473,2296,2005,2100,200,3265,1795,2050,345,452,2134,1918,2509,993,2613,498,1746,2647,522,1571,3590,1681,1050,521,48,2425,2365,1226,266,2391,765,1875,1942
2016,3326,3096,1953,3284,2699,2110,2941,673,3445,2733,1192,2207,2439,25,2266,477,3565,3378,1099,3204,2760,1237,2525,2232,2887,210,2482,3349,579,2448,3108,1463,1561,3383,3034
666,1412,2114,2372,1228,1296,3214,1910,3472,3532,442,6,3251,1406,303,5,2573,1455,273,1792,3300,1996,2744,1195,2279,1393,2618,3597,3077,1407,2822,2072,533,3307,565,765
3595,3554,1679,718,1528,783,2471,849,973,275,2462,2918,1781,2498,3120,1163,2235,29,492,2603,3165,2727,3329,249,97,3605,208,1683,3059,2892,856,2829,785,1862,349,3570
2138,279,1733,1893,2176,2240,2743,2883,1079,1095,1452,782,2143,3297,609,2220,1410,677,2768,769,1116,1318,855,943,1505,2280,1607,2948,982,1825,736,383,1065,1489,2764,3275
1441,2465,2447,2962,3551,1617,571,3301,3033,1938,814,1876,423,1980,771,240,624,2833,1584,2619,2236,577,639,1901,1844,3364,67,2978,1507,2707,3257,2706,152,906,1292,2523
1819,2014,1464,1021,1756,2469,2434,192,2594,1667,1363,2464,1422,133,3452,2371,3513,912,2172,412,2518,2790,1300,1445,710,2834,1698,692,3171,2604,547,451,3143,3234,1354,15
3304,3578,3312,460,781,1090,184,3009,3050,2290,2430,2519,1208,404,1968,119,3338,553,994,2602,937,2627,2703,2150,2488,3147,123,2317,581,2690,3389,3611,2360,1605,24,107
1099,2439,3284,3096,1237,3565,2448,2061,2941,3438,2733,1463,882,2760,3326,2016,3380,579,879,1839,306,3404,1953,2699,2266,2482,1186,2887,477,178,1086,673,2205,2043,2830,1192
850,3186,2472,39,2309,539,2641,979,410,20,1136,2036,2508,1707,2954,938,2474,1615,2752,1525,3115,3244,1030,3051,1594,2764,3511,2212,1260,359,3474,2553,1467,1231,2280,1070
1883,1806,611,1971,804,810,1573,2590,1295,2757,1601,525,1129,2852,572,3516,1834,1133,479,251,381,1279,2879,1676,815,1130,3581,3599,2914,2013,518,93,1201,682,3092,3373
1974,1322,1802,1114,1534,72,3148,2248,1182,635,1934,1377,1608,537,55,2324,1877,626,1096,1147,1483,2504,188,112,602,2657,1456,2500,1641,3169,556,1754,3278,3457,978,3139
2908,131,145,3531,1274,105,3412,2413,2361,412,3496,1177,15,1304,2534,826,2172,3287,2208,133,3072,415,1164,2181,867,2434,1298,547,3074,3433,1658,692,2033,2287,1422,236
929,3479,1170,2209,866,160,1813,3308,1156,1490,1102,2191,3132,1856,2853,809,1699,935,872,511,1211,3507,2289,2875,1034,863,291,2881,2731,204,2147,1904,2947,2046,587,1241
3594,1840,3387,597,1199,399,2565,1714,1330,918,908,1361,3319,1558,1388,3170,3313,1101,2969,1629,1650,1232,1392,1027,2797,2171,1349,932,2060,544,47,1924,2049,2806,796,2915
451,2790,1445,1363,1756,2594,2008,1750,2469,1300,1464,2834,638,1328,2371,3443,3084,912,2575,2014,1881,432,3233,1667,1021,2464,653,1824,1354,3234,2511,1819,2604,2255,662,3171
3573,3168,2644,2988,3070,2053,318,1734,3372,585,1288,1153,293,1108,2284,282,2793,1025,1943,892,2052,2888,344,3094,1253,1625,916,1267,2049,2797,260,2025,418,2171,283,270
434,2660,302,3048,2841,2745,2359,1772,497,2045,1026,2408,1434,2027,3336,2896,1925,1574,1168,2673,2105,2898,1172,215,769,2768,2307,1210,3593,1531,1489,1485,2767,1628,736,1023
793,89,1216,1730,876,3027,1826,1276,138,942,703,409,3194,1653,2635,2411,2067,1857,2247,563,2609,3483,1927,310,739,92,3014,1440,738,1648,2674,1510,2153,1964,216,1088
96,1496,3174,1516,1555,2591,2840,1033,1976,3508,2532,3363,2437,3293,2394,2276,854,2460,73,3215,2080,801,2238,625,1236,1596,1540,2900,335,222,2012,604,2860,2977,2691,80
1630,188,1147,2500,1754,1638,55,1608,2987,626,635,1456,127,1752,2657,191,1182,1096,784,3148,3351,2386,1534,1078,3278,1114,537,719,2057,1173,1377,1322,1196,1475,2504,2510
3029,181,417,2446,316,3420,2066,488,813,1771,1141,842,3017,3316,2634,225,3124,3478,1952,631,3419,435,2494,939,281,1320,1823,234,3480,3366,2939,3429,233,2004,2159,1745
2501,2803,98,2056,2215,2085,189,1209,1113,2725,3042,2720,632,3357,1657,1022,974,416,2158,1928,3016,3596,3061,2539,1139,643,659,3079,1379,1110,1779,1132,747,562,1083,791
3082,466,476,2211,1454,3123,2030,364,1251,2299,2370,3230,2616,665,1089,2104,3229,2409,446,2111,1183,3320,1272,3307,1249,243,1382,34,1705,605,1315,948,13,3597,2554,3238
